Id,Text,Tags,Label,LabelNum
35803842,"XCUITesting for permission popup: alert appears, but UIInterruptionMonitor does not fireI would like to write a test like so: When my app goes to a certain pane, it should request permission to use the camera. I want to test whether or not the pane appears. I am using XC's builtin UITest framework to do this. Per what I found on google and here, it seems like I should do the following: let dialogAppearedExpectation = expectationWithDescription(""Camera Permission Dialog Appears"") addUIInterruptionMonitorWithDescription(""Camera Permission Alert"") { (alert) -> Bool in dialogAppearedExpectation.fulfill() return true } goToCameraPage() waitForExpectationsWithTimeout(10) { (error: NSError?) -> Void in print(""Error: \(error?.localizedDescription)"") } The test began with failing, great. I implemented goToCameraPage, which correctly causes the ""give permission"" popup to appear. However, I would expect this to trigger the interruption monitor. No such interruption is caught, however, and fulfillment does not occur. I read somewhere that you should do app.tap() after the dialog appears. However, when I do that, it clicks the ""allow"" button. The dialog disappears and still no interruption is handled. Is there some way in which permission dialogs are not considered ""alerts"" or can't be handled? I even went in and replaced the interruption bit with a thing which just looks at app.alerts, but that turns out to be empty, even as I'm looking right at the popup in Simulator. Thanks! I am using Xcode7.2, iOS 9.2 simulator for iPhone 6s.",|ios|swift|xcode-ui-testing|xcode7.2|,Others,5
36350984,"how to use grunt concurrent module?i am using grunt concurrent grunt.initConfig({ concurrent: { options: { logConcurrentOutput: true }, prod: { tasks: [""watch:A"", ""watch:C""] }, dev: { tasks: [""watch:B"", ""watch:C""] } } }); grunt.loadNpmTasks('grunt-concurrent'); grunt.registerTask(""prod"", [""concurrent:prod""]); grunt.registerTask(""dev"", [""concurrent:dev""]); grunt.tasks(['dev'], {}, function(args) { }); i have this error, it is not executing properly. Running ""concurrent:dev"" (concurrent) task Usage: sails [command] Commands: version lift [options] new [options] [path_to_new_app] generate console consle consloe c www debug configure help Options: -h, --help output usage information -v, --version output the version number --silent --verbose --silly Usage: sails [command] Commands: version lift [options] new [options] [path_to_new_app] generate console consle consloe c www debug configure help Options: -h, --help output usage information -v, --version output the version number --silent --verbose --silly Done, Without errors. i have this output , i need properly execute one by one task using grunt-concurrent. Can you help me? can you give some code ? How to run custom task run via concurrent?",|gruntjs|grunt-concurrent|,Others,5
36597936,Remove Eclipse menu optionI want to remove an Eclipse menu option (Amazon Web Services),|eclipse|amazon-web-services|,Others,5
37615644,"Google replacement for CloudMqttWe have an IoT project here Facts: We have our app running on Google App Engine, PHP runtime. The clients are raspberry pi or similar boards. We are using cloudmqtt (www.cloudmqtt.com) to generate a push event on our C client app, which then runs the sync process with the server Is there a google cloud replacement for what we are doing? We tried Google Push/Sub, but our C app needed to be polling the service. We would love to use Google Cloud Messaging but we could not find any way to use it for push notifications for the client. Basically, we need to send push messages to a raspberry pi, what would you recommend for that? (remember our server is on GAE)",|google-app-engine|google-cloud-messaging|google-cloud-platform|,Others,5
37873025,How to clear specific cache using cache key in Apigeecurl -v -H by-pass=true -u rsekhar@beachbody.com 'https://api.enterprise.apigee.com/v1/organizations/beachbody/environments/test/caches/beachbodyCache/entries/beachbody__test__trainers-test-dev4-v1__default__apiProxyURI__/tony-horton?action=clear' -X POST I am generating key using proxy proxy.pathsuffix and request.uri Cache Key : beachbody__test__trainers-test-dev4-v1__default__apiProxyURI__/tony-horton,|curl|apigee|,Others,5
38147946,"Julia : How to store tuples in different files?l want to store each tuple X[p] in a different file X[1] in mini_batch1.jld X[2] in mini_batch2..... but my code below stores (duplicate) all the tuple of X[p] in the files created. Let's see an example : m= 100 k= 3 # number of tuples or partition y=rand_gen(m,k) (3,[[-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0],[1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0],[1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0]]) l want to have in : mini_batch1 the first tuple [-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0] mini_batch2 the second tuple [1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0] and so on. However my code do the job of creating the mini_batches files but fail to store one by one tuple. how can l fix that ? workspace() using JLD, HDF5 function gen_random(m,k) # m the length of the vector , for instance m=100000 and k # the number of partitions let's set k=16 s = rand(m) # Pkg.add(""JLD""), Pkg.add(""HDF5"") these two packages are needed # in order to store our vectors in files under the extension jld # allow to convert each random number to -1 or 1 X=float_to_binary(s) parts= kfoldperm(length(X),k) # l want to store each tuple X[p] in a different file # X[1] in mini_batch1.jld X[2] in mini_batch2..... # but my code below store all the tuple X[p] in the files created. for p in 1:length(parts) file =jldopen(@sprintf(""my path to file/mini_batch%d.jld"", p),""w"") write(file, ""X"", [X[p] for p in parts]) close(file) end return [X[p] for p in parts] function float_to_binary(s,level=0.4) for i=1:length(s) s[i] = s[i] > level ? 1.0 : -1.0 end file = jldopen(""/my path/mydata.jld"", ""w"") write(file, ""s"", s) # alternatively, say ""@write file A"" close(file) return s end function kfoldperm(l,k) n,r = divrem(l,k) b = collect(1:n:l+1) for i in 1:length(b) b[i] += i > r ? r : i-1 end p = randperm(l) return [p[r] for r in [b[i]:b[i+1]-1 for i=1:k]] end",|file|julia|,Others,5
38372396,"Android alarm manager, send intent after 15 minsI'm trying to send intent with the help of alarm manager after 15 mins. But it doesn't work. time = System.currentTimeMillis() + (timeToReset * 1000); alarmManager.set(AlarmManager.RTC_WAKEUP, time, _peindingIntent); But if timeToReset equals 60 seconds, it work's",|java|android|alarm|,Others,5
39213597,Convert text data from requests object to dataframe with pandasUsing requests I am creating an object which is in .csv format. How can I then write that object to a DataFrame with pandas? To get the requests object in text format: import requests import pandas as pd url = r'http://test.url' r = requests.get(url) r.text #this will return the data as text in csv format I tried (doesn't work): pd.read_csv(r.text) pd.DataFrame.from_csv(r.text),|python|csv|pandas|dataframe|python-requests|,Others,5
40003378,"PEP8 error in import line: E501 line too longI have a python import string. PEP8 linter show to me E501 error line too long (82 > 79 characters): from tornado.options import define, options, parse_config_file, parse_command_line Solution with two line seems weird to me: from tornado.options import define, options, parse_config_file from tornado.options import parse_command_line How I can fix it without disable E501 for this line?",|python|coding-style|pep8|,Others,5
40211220,How can I connect a golo4 obd2 device with IBM IoT platform without using a mobile application?I'm using IBM Bluemix Services to develop a real time application. While developing the application I need to analyse the device data (Golo4 obd2 device) on the IoT platform. Please guide me to the step-by-step information regarding the connection of the device.,|ibm-cloud|iot|watson-iot|,Others,5
40996472,"Redirect only homepage (root) based on browser languageI'm trying to make only my homepage (root) redirect by browser language. What I got now (see below) redirects no matter what URL you type in. Can I set som conditional state or anything to just make this rule work on my homepage (subdomain.mydomain.com) RewriteEngine on RewriteCond %{HTTP:Accept-Language} (da) [NC] RewriteRule .* http://subdomain.mydomain.com/dk/ [R,L] RewriteCond %{HTTP:Accept-Language} (no) [NC] RewriteRule .* http://subdomain.mydomain.com/no/ [R,L]",|apache|.htaccess|redirect|mod-rewrite|,Others,5
41277988,"QProcess Wrong BehaviorMy application runs different bash files when i run my application under QTCreator everything works fine but when i run my application directly i cant read the QProcess output . even when i run my application via Terminal it works fine , so where is the problem ? i'm using QT 5.7 / OSX Platform here is my code QProcess proc ; proc.start(QCoreApplication::applicationDirPath() + ""/check.sh""); proc.waitForFinished(); QString output = QString(proc.readAll()); qDebug() << output ;",|c++|qt|qt5|qt-creator|qt5.7|,Others,5
41546028,"Error when using angular.injector() within a serviceI'm trying to create a service in angular and within it, to get a service using angular's $injector.get(...). (I know I can inject it, but I want to create it manually). For some reason, I'm getting this error: Uncaught Error: [$injector:unpr] Unknown provider: $rootElementProvider <- $rootElement <- $location <- $urlRouter <- $state <- $location (function () { var $injector = angular.injector([""myApp""]);//Here is where I get the error var myService= $injector.get(""myService""); var pseudoService = function(){ var service = myService; return{ service:service } } app.factory(""pseudoService"", pseudoService); }(angular)); Here is a plunker I made. I hope it demonstrates the issue precisely. plunker",|angularjs|angularjs-injector|,Others,5
41798940,"How to properly import npm packages in reactSo I'm using a few plugins that I've used before and have worked in projects without react. The plugins I'm using are: -Bootstrap -Bootstrap-select -DataTables I'm trying to use the by using the import feature, however they don't work if I don't include them in my index.html (via CDN). The problem I get with DataTables is that I get a Uncaught ReferenceError: jQuery is not defined(鈥? error. I've tried some recommended fixes which are: import $ from 'jquery'; window.jQuery = $; and global.jQuery = require('jquery'); But neither solves the problem until I put in the CDN. My other problem is bootstrap-select not working as intended. I use the .selectpicker() function and it creates the necessary 'look'. But when I click the select, nothing happens, no dropdown occurs. I've even imported the dropdown that's required but I'm not sure if it's correct. import ""bootstrap/js/dropdown""; So my overall question is, how should I import the packages to make them work (optimally without needing the CDNs) and what is wrong with bootstrap-select. What my imports look like right now: import $ from 'jquery'; window.jQuery = $; global.jQuery = require('jquery'); import ""bootstrap""; import DataTable from 'bootstrap'; global.DataTable = DataTable; import ""datatables.net""; import ""datatables.net-buttons""; import ""datatables.net-select""; import ""bootstrap/js/dropdown""; import ""bootstrap-select"";",|javascript|jquery|import|npm|requirejs|,Others,5
42353005,"Ajax request with Vuejs + Laravel is submitting only the last piece of info that was fed to the viewI need some help in implementing a basic ajax request through vue to my laravel back-end, I have a boolean named completed on a table called courses, and I have a view that fetches all courses assigned to a specific user and allows them to press a button to change the current status of the course, either completed or not, that's it, that's all I wanna do, right now I'm half way there, I can submit the ajax request but it only grabs the last course that was fed to the view, I know this will eventually turn out to be a mistake from my end that I can't see, so please be explicit in your solution, The relevant part of the CoursesController: public function toggling($name) { $course = Course::where(['name' => $name])->first(); $course->completed = !$course->completed; $course->save(); return response()->json(['course' => $course], 202); } The Vue instance which is set on the main layout page(If this is a mistake please point that out): <script> new Vue({ el: '#app', data: { course: { name: '' } }, methods: { onSubmit: function($course) { this.course.name = '{{$course->name}}', axios.post('/MyCourses/' + this.course.name); // .then(function (response){ // }); } } }); </script> The form part of the view responsible of rendering the courses: <tbody> @foreach ($courses as $course) <tr> <td>{{ $course->name }}</td> <td>{{ $course->appointment }}</td> <td>{{ $course->room_id }}</td> <td> <form method=""POST"" action=""{{ route('course.completed', $course->name) }}"" id=""form-submit""> {{ csrf_field() }} @if ($course->completed == true) <button @click.prevent=""onSubmit"" type=""button"" class=""btn btn-sm"" id=""coursetogglingtrue"">Done!</button> @else <button @click.prevent=""onSubmit"" type=""button"" class=""btn btn-sm"" id=""coursetogglingfalse"">Not Yet!</button> @endif </form> </td> </tr> @endforeach </tbody> If you have time I'd appreciate if you can help make this dynamic by binding the id of the divs to the appropriate class based on the status of the course, I cannot do that right now, tried and failed to do an if condition inside the Vue instance. And this is the one route responsible for the request from web.php: Route::post('/MyCourses/{name}', 'CoursesController@toggling')->name('course.completed'); Right now, let's say I have 4 courses on my page, If I pressed on any button, only the last course would be provided to the vue instance regardless of which button I pressed, I'm guessing it is probably the structure of my view is what's wrong, I'd like to know what's causing the problem, also my other pages are errorring out because they don't have an access to a $course object, which is why I assume that having all of this on the main Vue instance is a big no-no, once again, whatever ideas/tips/recommendations you have on the problem or on my code please let me know, thanks.",|javascript|php|laravel|vue.js|,Others,5
42840986,"Firebase for Unity3d, always test mode authentication Unity EditorToday I've tried the Firebase for Unity3d for its Authentication system. When I try to log in on Unity editor it will be always like test mode authentication, That the register/login data will not storing on auth database and can not receive the Token which I want to use it on my cloud function to validate the user. I have to build and try it, I have tried it on my Android device and it works fine but it's a waste of time to build it. How can I solve it ?",|unity-game-engine|firebase|firebase-authentication|,Others,5
43654944,"UPDATE mysql without reloading Javascript/AjaxThis code works great but only update on page refresh. If somebody knows how to do the same thing using Ajax/js. My php code: <?php if (isset($_POST['place_bet'])) //IF BUTTON HAS BEEN PRESSED { if ($_POST['bet_value'] <= $balance && $_POST['bet_value'] > 0) //BET VALUE MUST BE POSITIVE AND < OR = THAN BALANCE { $req = $bdd->prepare('UPDATE users SET balance=:newbalance'); $req->execute(array( 'newbalance' => $balance - $_POST['bet_value'], )); } else { //VALUE NOT ACCEPTED } } ?> My html code: <input type=""text"" class=""css-input"" id=""bet_value"" value=""0""> //TEXT BOX <div class=""btn-play"" onclick=""MyFunction()"" name=""place_bet"">Bet</div> Js: function MyFunction(){ $.ajax(......................... }",|php|ajax|pdo|,Others,5
45475818,"Invalid JSON Response MVC APII have one JSON Request as below : { ""Products"": [ { ""ProductId"": 1, ""Barcode"": ""sample string 2"", ""ProductExtId"": ""sample string 3"", ""CategoryName"": ""sample string 4"", ""BrandName"": ""sample string 5"", ""StyleName"": ""sample string 6"", ""ProductName"": ""sample string 7"", ""Properies"": [ { ""PropertyKey"": ""sample string 1"", ""PropertyValue"": ""sample string 2"" }, { ""PropertyKey"": ""sample string 1"", ""PropertyValue"": ""sample string 2"" } ] } ] } As per above JSON Request my Class AS BELOW : public class Propery { public string PropertyKey { get; set; } public string PropertyValue { get; set; } } public class Product { public int ProductId { get; set; } public string Barcode { get; set; } public string ProductExtId { get; set; } public string CategoryName { get; set; } public string BrandName { get; set; } public string StyleName { get; set; } public string ProductName { get; set; } public List<Propery> Properies { get; set; } } public class RootObject { public List<Product> Products { get; set; } //public Product Products { get; set; } } My DataController : [HttpGet] [ResponseType(typeof(List<productGetData_Result>))] public async Task<IHttpActionResult> GetProductData() { List<Product> prodata = new List<Product>(); var list = db.productGetData().ToList(); foreach (var listdata in list) { Product pdata = new Product(); pdata.Barcode = listdata.StockNo; pdata.ProductExtId = """"; pdata.CategoryName = listdata.Class2Descr; pdata.BrandName = listdata.Class1Descr; pdata.StyleName = listdata.SubClass1Cd; pdata.ProductName = listdata.AnalCode2; pdata.ProductSubTitle = listdata.AnalCode2; pdata.ProductImage = listdata.ImageID; pdata.Color = listdata.SubClass2Cd; pdata.ColorImage = """"; pdata.FabricName = """"; pdata.SeasonName = listdata.AnalCode3; pdata.GroupName = listdata.Class2Descr; pdata.SearchKeywords = listdata.ItemDesc; pdata.MRP = Convert.ToInt16(listdata.Retail_Price); pdata.BuyingPrice = Convert.ToInt16(listdata.CurrentCost); pdata.StockQty = Convert.ToInt16(listdata.StockQty); pdata.AllowedQty = Convert.ToInt16(listdata.StockQty); pdata.ProductFor = """"; pdata.AgeType = """"; pdata.AgeFrom = 1; pdata.AgeTo = 2; pdata.Age = """"; pdata.KeyFeatures = """"; pdata.Description = listdata.ItemDesc; pdata.Condition = """"; pdata.Disclaimer = """"; pdata.IsGiftAvailable = true; pdata.IsPopular = true; pdata.IsNewArrival = true; pdata.IsSponsored = true; pdata.IsShippingAvailable = true; pdata.CompanyName = ""Siddharth Creation""; pdata.ProductAgeDate = Convert.ToDateTime(listdata.Dateinsert); pdata.IsActive = true; pdata.IntegrationFor = ""Siddharth Creation""; prodata.Add(pdata); } using (HttpClient client = new HttpClient()) { //HttpRequestMessage requestmsg = new HttpRequestMessage(HttpMethod.Get, ""http://retailerintegration.zoomi.in""); //requestmsg.Headers.Add(""token"", """"); string stringData = JsonConvert.SerializeObject(prodata); client.BaseAddress = new Uri(""""); MediaTypeWithQualityHeaderValue contentType =new MediaTypeWithQualityHeaderValue(""application/json""); client.DefaultRequestHeaders.Accept.Add(contentType); var contentData = new StringContent(stringData, System.Text.Encoding.UTF8, ""application/json""); HttpResponseMessage response = client.PostAsync(""/api/Product/ProductSave"", contentData).Result; var Message = response.Content.ReadAsStringAsync().Result; } return Ok(prodata); } AS per above class and DataController, i am returning below JSON Response : [ { ""ProductId"": 0, ""Barcode"": ""170604658"", ""ProductExtId"": """", ""CategoryName"": ""MENS SHIRTS"", ""BrandName"": ""KRISS"", ""StyleName"": ""PRN"", ""ProductName"": ""FORMAL WEAR"", ""Properies"": null }, { ""ProductId"": 0, ""Barcode"": ""170604657"", ""ProductExtId"": """", ""CategoryName"": ""MENS SHIRTS"", ""BrandName"": ""KRISS"", ""StyleName"": ""PRN"", ""ProductName"": ""FORMAL WEAR"", ""Properies"": null } ] currently i am returning product class & its items as per above. So, now how to pass root object in datacontroller to get the JSON Response as per JSON Request.",|c#|asp.net-mvc|api|,Others,5
47384262,"Appending line to config tag if the tag already existsI am trying to write a script that ensures the following tag and config exist in /etc/mysql/my.cnf: [mysqld] bind-address = 0.0.0.0 I currently have the following commands: sudo sed -i ""/bind-address/d"" /etc/mysql/my.cnf sudo sed -i ""/\[mysqld\]/d"" /etc/mysql/my.cnf sudo sed -i ""\$a[mysqld]\\nbind-address = 0.0.0.0"" /etc/mysql/my.cnf I'm deleting any line that contains 'bind-address' or '[mysqld]', then appending the mysqld tag along with the address I'd like to bind. However, that wouldn't work properly if there were other configs under mysqld. It would end up going from: [mysqld] some_config some_config bind-address = 127.0.0.1 to: some_config some_config [mysqld] bind-address = 0.0.0.0 Is there a cleaner way to do this? Thanks. EDIT: I decided to just replace the default 'bind-address = 127.0.0.1' under /etc/mysql/mysql.conf.d/mysqld.cnf, which would serve the same purpose.",|mysql|sed|my.cnf|,Others,5
48455762,"How to code EEPROM with potentiometer in ArduinoI have A code I got from a site. I've been trying to add EEPROM in that code but I can't get it right. I tried adding EEPROM.write and EEPROm.read I also add another servo Can someone help me with it, Adding EEPROM in the code? Thank you in advance :) here's the code (Simple Robotic arm with play and record function): #include <Servo.h> #include <EEPROM.h> const int PinButton1 = 2; // pin 2 const int PinButton2 = 3; // pin 3 int mode = 1; // case 1 program robot arm. case 2 replay positions int bounce = 0; volatile int buttonPress = 0; unsigned long lastButtonPressTime = 0; volatile unsigned long bounceTime = 0; Servo Arm0Servo; //servo objects Servo Arm1Servo; // Ihave renumbered servos 26 1 2017 Servo Arm2Servo; Servo Arm3Servo; Servo Arm4Servo; int pos1,pos2,pos3,pos4,pos0; int PosArm[5] ; // array int ArmPos[100][5]; // array to hold arm positions up to 100 int PosCount = 0; // to count number of positions increased when button pressed int PosCountMax = 0; // number of positions recorded when double button push initiates replay mode int PosReached = 0; // used to check that arm has moved from one recorded position to next position int addr = 0; boolean recorded = false; void setup() { for(int i = 0; i <100 ; i++ ){ for(int p = 0; p <5 ; p++ ){ ArmPos[i][p] = -1; } } pinMode(PinButton1 , OUTPUT); digitalWrite(PinButton1 ,LOW); pinMode(PinButton2, INPUT_PULLUP); // I have made a small change here due to problem using some Arduinos //attachInterrupt( digitalPinToInterrupt(PinButton2),ButtonPress , LOW ); // digitalPinToInterrupt(PinButton2) may not be defined! attachInterrupt( 1,ButtonPress , LOW ); // interupt to capture button presses // attach servos to relervent pins on arduino nano Arm0Servo.attach(12); // grip 90 to 180 open limits of servo movement Arm1Servo.attach(11); // elbow to 130 up Arm2Servo.attach(10); // shoulder 10 to 50 down Arm3Servo.attach(9); // turn 0 to 180 right Arm4Servo.attach(8); // turn 0 to 180 right } void loop() { switch(mode){ case 1 : // program robot arm. 1 press to remember position. 2 presses to progress next case 2 replay mode // analogRead(pin) that reads poteniometers on training arm PosArm[0] = map(analogRead(0),480,1024,180,10); // map (480,1024 value from potentiometer to 180,90 value sent to servo) EEPROM.write(addr, PosArm[0]); addr++; PosArm[1] = map(analogRead(1),480,1024,180,10); EEPROM.write(addr, PosArm[1]); addr++; PosArm[2] = map(analogRead(2),480,1024,180,10); EEPROM.write(addr, PosArm[2]); addr++; PosArm[3] = map(analogRead(3),480,1024,180,10); EEPROM.write(addr, PosArm[3]); addr++; PosArm[4] = map(analogRead(4),480,1024,180,10); EEPROM.write(addr, PosArm[4]); addr++; MoveArm(); // call method if(buttonPress == 1){ // flag set by interupt when button is pressed buttonPress = 0; // reset flag if( millis() > (lastButtonPressTime + 1000)){ // only one button press in one secound // record position of arm PosArm to array[100][] of armpositions ArmPos[PosCount][0] = PosArm[0]; ArmPos[PosCount][1] = PosArm[1]; ArmPos[PosCount][2] = PosArm[2]; ArmPos[PosCount][3] = PosArm[3]; ArmPos[PosCount][4] = PosArm[4]; if (addr == 512) { EEPROM.write(addr, 255); break; } if( PosCount < 100) { // stop recording if over 100 positions recorded (memory limitations) PosCount++; } }else{ // more than one button press mode = 2; // go to next phase PosCountMax = PosCount; // set number of arm positions recorded PosCount = 0; // reset count ready to read arm position array from begining } lastButtonPressTime = millis(); } break; case 2 : // read arm position array PosReached = 0; for(int i = 0; i <5 ; i++ ){ //adjust servo positions // we move the servos in small steps and the delay(20) makes arm motion smooth and slow if( PosArm[i] > ArmPos[PosCount][i]) PosArm[i] = PosArm[i] - 1; // if actual position is greater than requird position reduce position by 1 if( PosArm[i] < ArmPos[PosCount][i]) PosArm[i] = PosArm[i] + 1; // if actual position is less than required position value increase position valuue by 1 if( PosArm[i] == ArmPos[PosCount][i]) PosReached++; // check if servo has reached required position/angle } if(PosReached == 5) PosCount++; // if all 4 servos have reached position then increase array index (PosCount)to next position in array if(PosCount == PosCountMax) PosCount = 0; // if end of array reached reset index to 0 and repeat. Play(); // physically move arm to updated position, this is broken into small steps delay(5); // pause between moves so over all motion is slowed down break; default : break; } } void MoveArm() { // write arm position data to servos for (int i = 0 ; i < 5 ; i++) { if (PosArm[i] < 5) PosArm[i] = 5; // limit servo movement to prevent hitting end stops if (PosArm[i] > 175) PosArm[i] = 175; // servo.write limited 5 - 175 } Arm0Servo.write(PosArm[0]); Arm1Servo.write(PosArm[1]); Arm2Servo.write(PosArm[2]); Arm3Servo.write(PosArm[3]); Arm4Servo.write(PosArm[4]); Play(); delay(5); } void Play() { // write arm position data to servos for (int i = 0 ; i < 5 ; i++) { if (PosArm[i] < 5) PosArm[i] = 5; // limit servo movement to prevent hitting end stops if (PosArm[i] > 175) PosArm[i] = 175; // servo.write limited 5 - 175 } if (addr == 0) { PosArm[0] = EEPROM.read(addr); pos0 = EEPROM.read(addr+5); addr++; PosArm[1] = EEPROM.read(addr); pos1 = EEPROM.read(addr+5); addr++; PosArm[2] = EEPROM.read(addr); pos2 = EEPROM.read(addr+5); addr++; PosArm[3] = EEPROM.read(addr); pos3 = EEPROM.read(addr+5); addr++; PosArm[4] = EEPROM.read(addr); pos4 = EEPROM.read(addr+5); addr++; } } void ButtonPress(){ // interupt to capture button press if(micros() > (bounceTime + 3000)){ // debounce timer bounceTime = micros(); // ingnore interupts due to button bounce buttonPress = 1; // flag for button pressed } }",|c++|arduino|robotics|eeprom|servo|,Others,5
50308902,"Couldn't append svg in html document using d3.jsI want to append an svg image in a html document using d3.js but I don't know why it is not working. Here's what I wrote in my hello.js: const w = 600; const h = 600; let dataset = []; let x; let y; //Creating SVG Element let svg = d3.select(""body"").append(""svg"").attr(""width"", w).attr(""height"", h); index.html <html> <head> <meta charset=""utf-8""> <title>Hello, D3</title> <script type=""text/javascript"" src=""js/d3/d3.js""></script> <script type=""text/javascript"" src=""js/hello.js""></script> </head> <body> </body> </html> When I view the source code of my page, I can see that the svg was not created. I'm using simpleHTTPServer to create a local server and then load my page so I don't think that the browser blocked the script. EDIT: here's what I see when I inspect the page inspect page",|javascript|d3.js|,Others,5
50882998,"Javascript error when calling AngularFirestoreI'm trying once again to use Angular and Firebase on my projects. I want to make a 2 pages website, where basically the home page is static and the second page is a blog using firestore, exactly as described on the official documentation. ""angularfire2"": ""^5.0.0-rc.10"", ""firebase"": ""^5.0.4"", I have no error when I compile, but as soon as I add this line : constructor(db: AngularFirestore) {} the page doens't display and I get this weird error : ERROR TypeError: webpack_require.i(...) is not a function at firestore.js:28 I have uninstalled / installed dozens of different versions of angularfire2, including AngularFire2@4..., but nothing works. Any help would be appreciated . Thanks.",|angular|firebase|google-cloud-firestore|angularfire2|,Others,5
51120033,"How to test http calls in goI have the following code: // HTTPPost to post json messages to the specified url func HTTPPost(message interface{}, url string) (*http.Response, error) { jsonValue, err := json.Marshal(message) if err != nil { logger.Error(""Cannot Convert to JSON: "", err) return nil, err } logger.Info(""Calling http post with url: "", url) resp, err := getClient().Post(url, ""application/json"", bytes.NewBuffer(jsonValue)) if err != nil { logger.Error(""Cannot post to the url: "", url, err) return nil, err } err = IsErrorResp(resp, url) return resp, err } I'd like to write the tests for this, but I am not sure how to use httptest package .",|unit-testing|go|,Others,5
51944226,"why i can make few file object in for loop at javaIn the following code I can make f object 4 times without error for(i=0;i<3;i++){ File f2=new File(""D:/""); } but java take error for this code for second line because one time we maked object f File f = new File(""D:/""); File f = new File(""C:/""); why in lopp we can make file object many times with the same name and the same constructor but at second script we can't do it?",|java|file|for-loop|file-io|,Others,5
53277448,"how to avoid insert duplicate record in node mysql?Here I insert user details username,emailid and contactno and userid is primary key of user table. My query is when i insert duplicate username or emailid and if duplicate record is heard in the table, it does not allow the record to be inserted how it is possible ? app.js app.post('/saveNewUserDetails',function(req,res){ var form = new multiparty.Form(); form.parse(req, function(err, fields, files){ connection.query(""INSERT INTO user (username,emailid,contactno) VALUES (?,?,?)"", [fields.username,fields.emailid,fields.contactno] , function (error, results, fields) { if (error) throw error; res.send({ 'status':'1', 'success': 'true', 'payload': results, 'message':'New user Is saved' }); }); }); }); User userid(primary key) username emailid contactno 1 user-1 user1@user1.com 1234567890 2 user-2 user2@user2.com 1234444444",|mysql|node.js|,Others,5
